rpt_owner_cik,rpt_owner_name,is_director,is_officer,is_ten_percent_owner
1144981,COLLINS DAVID ARTHUR,False,False,False
1197629,DAVIS JAMES B,False,False,False
1030281,MAFFIE MICHAEL O,False,False,False
1197626,COURTNEY DONALD E,False,False,False
1197630,COHEN GARY D,False,False,False
1251537,HOWELL JANICE M,False,False,False
1244383,MITRO ROBERT F,False,False,False
1313252,TANIGUCHI BARRY K,False,False,False
902580,COHEN ALAN H,False,False,False
1230641,TULLIS JAMES L L,False,False,False
1244815,SCOLLO JOSEPH D,False,False,False
1294795,Fierro Joseph V,False,False,False
1216787,WRIGHT RICHARD D,False,False,False
1246274,SCHWARTZ NOLAN R,False,False,False
1208749,FERGUSON THOMAS E,False,False,False
1189034,WELKE KAREN E,False,False,False
1028639,GROSS MURRAY H,False,False,False
1038872,BANKGESELLSCHAFT BERLIN AG,False,False,False
1191314,PADOVANI ROBERTO,False,False,False
1243331,FERRELL RANDY KENT,False,False,False
1287061,SCHOTZ JON,False,False,False
1221629,CLEMENTZ MICHAEL J,False,False,False
1246272,KHANACHET SAMER S,False,False,False
1283938,FORMBY MARK A,False,False,False
1231749,BRANCA RAFFAELE M,False,False,False
812301,"Patient Safety Technologies, Inc",False,False,False
1345313,Liu Christopher CL,False,False,False
1105688,MARGOLIS JEFFREY H,False,False,False
1351990,Byrd Steven,False,False,False
315090,BUFFETT WARREN E,False,False,False
109694,OBH INC,False,False,False
1067983,BERKSHIRE HATHAWAY INC,False,False,False
1001391,DAVIDSON CHARLES E,False,False,False
1048485,JACOBS JOSEPH,False,False,False
1048462,WEXFORD CAPITAL LLC,False,False,False
1336650,"Bronco Drilling Holdings, L.L.C.",False,False,False
1179585,SHAPIRO MARC J,False,False,False
1300691,TUREL STANLEY G,False,False,False
1042962,ARMSTRONG ROBERT G,False,False,False
1079711,PEW ROBERT C III,False,False,False
898077,ASSET VALUE FUND LIMITED PARTNERSHIP,False,False,False
1276665,VANDEBERG JAMES,False,False,False
1340557,Nitta Leslyn M,False,False,False
1075159,SULLIVAN JOHN J,False,False,False
1131949,CONDO PATRICK C,False,False,False
1192641,OLSEN ARTHUR E,False,False,False
1350358,Evanoff Nicolas J,False,False,False
1318890,McCauley Philip J,False,False,False
1295773,Juhasz Tibor,False,False,False
1235749,PETRI FREDRICK W,False,False,False
1240223,DEUSHANE JOHN,False,False,False
1320086,Davis Patrisha L,False,False,False
1208283,GREENFIELD DAVID W,False,False,False
1164239,KIBARIAN JOHN KACHIG,False,False,False
1355719,Erickson Brian A,False,False,False
1351886,Weismiller Frank E Jr,False,False,False
1351884,Strzynski Richard C,False,False,False
1351883,Sprecher Ralph B,False,False,False
1351864,Seitz Eugene B II,False,False,False
1351865,Seitz George M,False,False,False
1081513,STUEBE FRED,False,False,False
1351863,Ritzmann William F,False,False,False
1351862,Nanz Henry G,False,False,False
1351861,Miller Larry L,False,False,False
1351860,Meyer Anthony C,False,False,False
1351859,McLaughlin W Michael,False,False,False
1351858,McLaughlin Elmer G,False,False,False
1351857,March Vicki A,False,False,False
1351856,Kittle James W,False,False,False
1351851,Hacker Jerry W,False,False,False
1351850,Gehring William S,False,False,False
1351849,Ewbank Robert J,False,False,False
1351822,Bird William T,False,False,False
